nu,unc,A,S,"E""",g',"g""",J',"J""",Grve',v1',v2',v3',Ka',Kc',"Grve""","v1""","v2""","v3""","Ka""","Kc"""
8283.583719,7.3e-05,0.00095376,8.163444712324273e-25,173.365812,15,21,2,3, B1,1,3,0,2,1, B2,0,0,0,1,2
8283.816354,0.000182,0.00040653,3.38608437039599e-30,1340.884504,17,19,8,9, A2,2,1,0,1,7, A1,0,0,0,4,6
8283.837568,9.4e-05,0.018689,2.183947290346924e-30,1899.007489,63,69,10,11, B2,2,1,0,3,8, B1,0,0,0,4,7
8284.645259,5.4e-05,0.036149,5.202984161170913e-24,275.497057,7,9,3,4, A1,0,3,1,1,2, A2,0,0,0,1,3
8284.933261,5.8e-05,0.069397,3.1811177436932135e-29,1618.556845,15,9,2,1, B2,0,4,1,0,2, B1,0,1,0,0,1
8285.574433,0.000834,0.00011012,1.8271153490669284e-30,1293.017188,21,21,10,10, A1,0,5,0,4,6, A2,0,0,0,1,9
8285.581036,0.000352,0.0034052,7.834692515038219e-29,1360.235002,57,57,9,9, B2,0,5,0,5,4, B1,0,0,0,4,5
8286.323373,0.000165,0.011827,1.2829182834359647e-30,1821.596591,27,27,4,4, B1,1,4,0,2,3, B2,0,1,0,1,4
8286.361584,4.9e-05,0.019798,1.2672652847684493e-29,1718.718416,57,63,9,10, B1,1,1,1,3,7, B2,0,0,0,5,6
8287.011462,8e-05,7.1771e-06,1.0848152857903844e-27,315.779543,11,9,5,4, A2,1,3,0,1,5, A1,0,0,0,2,2
8287.039579,5.5e-05,0.00076794,1.7706504757076996e-26,503.968096,11,11,5,5, A1,0,3,1,1,4, A2,0,0,0,3,3
8288.236134,6e-05,0.0020383,2.8161012172853353e-27,816.694189,15,15,7,7, A1,0,3,1,1,6, A2,0,0,0,3,5
8288.32083,6.1e-05,0.034502,8.462985612494957e-24,222.052782,7,9,3,4, A2,0,3,1,0,3, A1,0,0,0,0,4
8288.442919,8.5e-05,8.2777e-05,4.789276839945571e-26,136.163928,7,5,3,2, A2,1,3,0,1,3, A1,0,0,0,2,0
8289.242221,0.00015,0.0020682,1.9227979587201223e-29,1340.884504,19,19,9,9, A2,0,3,1,2,7, A1,0,0,0,4,6
8289.332125,7.5e-05,0.016842,1.075092520827849e-30,1739.483705,7,7,3,3, A1,0,4,1,1,2, A2,0,1,0,1,3
8289.704109,5e-05,0.0013656,2.6198943673353584e-26,648.978663,39,39,6,6, B1,0,3,1,1,5, B2,0,0,0,3,4
8290.522187,6.1e-05,1.6672e-06,2.6090714918049005e-30,816.694189,17,15,8,7, A1,0,3,1,1,8, A2,0,0,0,3,5
8290.633825,0.000997,0.00014552,2.495602880291278e-30,1255.911452,15,17,7,8, A1,0,5,0,6,2, A2,0,0,0,5,3
8291.02322,0.0005,0.0015123,1.015934150258746e-28,1131.775436,17,17,8,8, A2,0,5,0,5,3, A1,0,0,0,4,4
8291.263106,5.1e-05,0.0033523,9.34716871397027e-30,1581.335664,63,63,10,10, B2,0,3,1,2,8, B1,0,0,0,4,7
8291.381842,0.000997,0.0001461,7.571437930891455e-30,1255.166516,45,51,7,8, B1,0,5,0,6,1, B2,0,0,0,5,4
8291.84974,4.9e-05,0.038695,4.62922707619723e-26,816.694189,13,15,6,7, A1,0,3,1,3,4, A2,0,0,0,3,5
8292.213848,5.2e-05,4.2962e-05,4.482958993757028e-26,212.156362,27,21,4,3, B2,1,3,0,1,4, B1,0,0,0,2,1
8292.762512,5.4e-05,0.0037408,4.178844084167103e-28,1201.921026,57,57,9,9, B2,0,3,1,2,8, B1,0,0,0,2,7
8292.937421,5.6e-05,0.019495,8.904777159139135e-30,1631.245229,17,19,8,9, A2,1,1,1,4,5, A1,0,0,0,6,4
8293.969019,0.000363,0.0017563,4.2713889856862566e-30,1474.980198,19,19,9,9, A1,1,3,0,4,6, A2,0,0,0,5,5
8294.7442,8.2e-05,0.058587,7.580237779559525e-30,1634.967091,5,3,2,1, A1,0,4,1,1,2, A2,0,1,0,1,1
8294.940322,0.000391,0.00070617,9.304178292839537e-28,931.236948,45,45,7,7, B2,0,5,0,5,2, B1,0,0,0,4,3
8295.223965,5.8e-05,0.0017117,7.393406746582223e-25,300.362286,27,27,4,4, B2,0,3,1,0,4, B1,0,0,0,2,3
8295.356033,0.000134,0.032176,1.3807365461474224e-30,1998.994771,63,69,10,11, B1,0,3,1,5,5, B2,0,0,0,5,6
8295.932385,8e-05,0.14437,6.314534501284178e-30,1743.486334,5,5,2,2, A2,0,4,1,2,1, A1,0,1,0,2,0
8296.236968,0.00111,0.045145,3.748982906792e-28,1340.884504,17,19,8,9, A2,0,3,1,4,5, A1,0,0,0,4,6
8296.581814,0.000503,0.00036493,7.856167642803573e-28,757.78015,13,13,6,6, A2,0,5,0,5,1, A1,0,0,0,4,2
8296.583684,0.000642,0.00016514,3.93730863362919e-27,610.341138,33,33,5,5, B2,0,5,0,5,0, B1,0,0,0,4,1
8296.804985,0.000642,0.00015707,1.2510648986697735e-27,610.114408,11,11,5,5, A2,0,5,0,5,1, A1,0,0,0,4,2
8297.558279,0.000264,0.00030231,1.9726615505714376e-27,756.724702,39,39,6,6, B2,0,5,0,5,2, B1,0,0,0,4,3
8297.996228,5.9e-05,0.1452,1.92690607198835e-29,1742.305406,15,15,2,2, B2,0,4,1,2,0, B1,0,1,0,2,1
8298.036869,0.000714,0.00041273,1.87562806666867e-28,927.743868,15,15,7,7, A2,0,5,0,5,3, A1,0,0,0,4,4
8298.269548,5.5e-05,0.032278,2.3045058169098112e-23,224.838381,21,27,3,4, B1,0,3,1,1,3, B2,0,0,0,1,4
8298.400387,5.6e-05,0.033803,1.5283786694906086e-24,416.208744,9,11,4,5, A2,0,3,1,2,3, A1,0,0,0,2,4
8298.510329,0.000155,0.00040479,8.915367239834124e-29,1122.708302,51,51,8,8, B2,0,5,0,5,4, B1,0,0,0,4,5
8298.84857,0.000107,0.0017414,1.0209453727262492e-28,1255.166516,51,51,8,8, B1,1,3,0,4,5, B2,0,0,0,5,4
8299.607671,0.000147,0.0026023,1.852698746734599e-29,1477.297167,57,57,9,9, B1,1,3,0,4,5, B2,0,0,0,5,4
8299.647182,0.000553,0.00012859,1.192500895660897e-30,1340.884504,19,19,9,9, A2,0,5,0,5,5, A1,0,0,0,4,6
8301.009926,7.5e-05,0.070367,2.131939149148029e-30,1813.787601,7,7,3,3, A2,0,4,1,2,1, A1,0,1,0,2,2
8301.507945,4.2e-05,0.019816,2.706089677874612e-29,1631.382967,51,57,8,9, B2,1,1,1,4,4, B1,0,0,0,6,3
8301.561083,0.000207,0.0020471,3.96830866272676e-29,1255.911452,17,17,8,8, A1,1,3,0,4,4, A2,0,0,0,5,3
8302.145196,0.00031,1.8143e-05,2.831330069248851e-29,816.694189,17,15,8,7, A1,0,5,0,4,4, A2,0,0,0,3,5
8302.566997,0.000138,0.0014925,1.8136829068647737e-28,1059.646575,15,15,7,7, A1,1,3,0,4,4, A2,0,0,0,5,3
8303.024311,4.7e-05,0.002714,5.313259435708759e-25,399.457514,33,33,5,5, B1,0,3,1,1,5, B2,0,0,0,1,4
8303.027852,0.000122,7.8286e-05,4.552063816849792e-29,888.632617,13,13,6,6, A1,2,1,0,0,6, A2,0,0,0,5,1
8303.639652,8e-05,0.0015662,5.697500428664122e-28,1059.835298,45,45,7,7, B1,1,3,0,4,3, B2,0,0,0,5,2
8303.854949,0.000321,0.023589,8.644222308509559e-30,1640.505578,15,9,2,1, B1,1,4,0,2,1, B2,0,1,0,1,0
8303.929355,0.000314,0.00012864,1.1917345195463145e-30,1340.884504,19,19,9,9, A2,2,1,0,1,9, A1,0,0,0,4,6
8304.072182,6.1e-05,0.0011603,3.3185598024914716e-25,206.30143,7,7,3,3, A2,0,3,1,0,3, A1,0,0,0,2,2
8304.145898,0.000642,1.5864e-05,1.3573292868966817e-28,602.773495,11,13,5,6, A2,0,5,0,5,1, A1,0,0,0,2,4
8305.415095,6.5e-05,0.001134,1.9776827668329818e-27,888.598561,39,39,6,6, B1,1,3,0,4,3, B2,0,0,0,5,2
8305.548633,6.4e-05,0.034336,1.6324280474703519e-25,661.548885,11,13,5,6, A1,0,3,1,3,2, A2,0,0,0,3,3
8305.571383,0.000119,0.008631,1.965047574609482e-23,23.794352,9,9,1,1, B2,1,3,0,1,0, B1,0,0,0,0,1
8305.734661,5.9e-05,3.5418e-06,7.810056329333547e-29,648.978663,45,39,7,6, B1,0,3,1,1,7, B2,0,0,0,3,4
8305.788242,5.7e-05,0.074949,1.0033511538628424e-29,1664.964579,7,5,3,2, A2,0,4,1,0,3, A1,0,1,0,0,2
8306.017357,0.000452,0.0010769,6.257299408967461e-28,888.632617,13,13,6,6, A1,1,3,0,4,2, A2,0,0,0,5,1
8306.045694,0.000102,0.0016399,1.815137469457541e-24,37.137121,5,3,2,1, A1,1,3,0,0,2, A2,0,0,0,1,1
8306.470082,6.5e-05,0.0016914,1.8681104011279125e-25,326.625476,9,11,4,5, A1,1,3,0,2,2, A2,0,0,0,1,5
8306.885851,6e-05,0.036365,4.4618268609185156e-23,136.761674,15,21,2,3, B2,0,3,1,0,2, B1,0,0,0,0,3
8306.923634,0.000242,1.4622e-05,2.0965575807087136e-27,447.252347,39,39,6,6, B1,0,5,0,4,3, B2,0,0,0,1,6
8307.09341,5e-05,0.00049979,5.690320913918724e-28,931.236948,39,45,6,7, B2,1,1,1,0,6, B1,0,0,0,4,3
8307.284665,5.4e-05,0.0034603,2.4651413933965115e-24,224.838381,21,27,3,4, B1,1,3,0,2,1, B2,0,0,0,1,4
8307.378036,9.3e-05,0.0087156,2.5080627570582646e-28,1216.231116,17,19,8,9, A1,1,1,1,1,8, A2,0,0,0,3,7
8307.47235,5.9e-05,0.035702,3.038264783173451e-23,173.365812,15,21,2,3, B1,0,3,1,1,1, B2,0,0,0,1,2
8307.638967,0.000117,0.00066738,1.4184834310618466e-27,742.072987,11,11,5,5, A1,1,3,0,4,2, A2,0,0,0,5,1
8307.70367,9.2e-05,0.0006691,4.266213863526864e-27,742.076208,33,33,5,5, B1,1,3,0,4,1, B2,0,0,0,5,0
8308.444772,4.8e-05,0.039945,1.817500861831166e-30,1908.016125,27,27,4,4, B2,0,4,1,2,2, B1,0,1,0,2,3
8308.569617,5.3e-05,0.047504,1.7388157272377397e-29,1640.505578,15,9,2,1, B1,0,4,1,1,1, B2,0,1,0,1,0
8308.745881,6e-05,0.0005165,6.453214875435685e-25,134.901644,15,15,2,2, B2,0,3,1,0,2, B1,0,0,0,2,1
8308.793639,0.000402,0.079599,1.2950409878715928e-30,1985.784148,21,23,10,11, A1,0,3,1,5,6, A2,0,0,0,5,7
8310.019753,4.4e-05,0.0030932,3.09102021571408e-25,446.510665,27,33,4,5, B2,1,3,0,3,2, B1,0,0,0,2,3
8310.218003,4.6e-05,0.030571,2.924104195969214e-24,315.779543,7,9,3,4, A2,0,3,1,2,1, A1,0,0,0,2,2
8310.227467,0.000599,0.012502,1.611540541076498e-30,1634.967091,5,3,2,1, A1,1,4,0,2,0, A2,0,1,0,1,1
8311.731506,7e-05,2.4045e-05,1.2400059030950532e-30,1255.166516,45,51,7,8, B1,0,1,2,0,7, B2,0,0,0,5,4
8311.786335,7.5e-05,0.0048068,1.7742460478226174e-29,1394.814025,13,15,6,7, A1,1,1,1,5,2, A2,0,0,0,7,1
8311.791105,4.8e-05,0.0048018,5.31719254956566e-29,1394.814078,39,45,6,7, B1,1,1,1,5,1, B2,0,0,0,7,0
8312.056027,0.000138,0.0051256,6.832425658534892e-28,1050.157545,15,17,7,8, A1,1,3,0,4,4, A2,0,0,0,3,5
8312.063053,5.9e-05,0.010308,1.1112324235470612e-30,1821.596591,27,27,4,4, B1,0,4,1,1,3, B2,0,1,0,1,4
8312.150986,9.9e-05,0.0073448,5.8403574533942355e-24,70.090809,5,5,2,2, A2,1,3,0,1,1, A1,0,0,0,0,2
8312.351526,6.9e-05,0.00019508,9.576603474769143e-29,888.632617,11,13,5,6, A1,1,1,1,1,4, A2,0,0,0,5,1
8312.638615,5.4e-05,3.3976e-05,1.2332995766779508e-29,1059.835298,45,45,7,7, B1,1,1,1,1,7, B2,0,0,0,5,2
8312.8122,0.000185,1.2501e-06,1.9124593150825247e-27,173.365812,27,21,4,3, B1,0,5,0,4,1, B2,0,0,0,1,2
8313.337762,5.1e-05,0.074075,2.631482382347401e-29,1677.061219,21,15,3,2, B1,0,4,1,1,3, B2,0,1,0,1,2
8313.386936,7.1e-05,0.042577,2.51018237474561e-27,1131.775436,15,17,7,8, A2,0,3,1,4,3, A1,0,0,0,4,4
8314.337689,0.000101,0.0033004,6.828672935574226e-27,885.600147,45,51,7,8, B2,1,3,0,3,4, B1,0,0,0,2,7
8314.40686,5.3e-05,0.001153,1.396357255268119e-25,447.252347,33,39,5,6, B1,1,3,0,2,3, B2,0,0,0,1,6
8314.490614,0.000924,5.2546e-05,1.652321656471738e-29,1059.835298,39,45,6,7, B1,0,5,0,6,1, B2,0,0,0,5,2
8314.678129,0.000399,5.258e-05,5.5214556628450066e-30,1059.646575,13,15,6,7, A1,0,5,0,6,0, A2,0,0,0,5,3
8315.074414,4.9e-05,0.035976,5.804546016503842e-25,648.978663,33,39,5,6, B1,0,3,1,3,3, B2,0,0,0,3,4
8315.090271,0.00076,7.1271e-06,2.560401715472523e-29,744.063658,19,17,9,8, A2,0,5,0,3,7, A1,0,0,0,0,8
8315.695477,5.5e-05,3.7857e-06,1.0244814174412976e-28,503.968096,13,11,6,5, A1,0,3,1,1,6, A2,0,0,0,3,3
8316.04845,5.3e-05,3.3404e-06,4.91677173640509e-30,888.598561,33,39,5,6, B1,2,1,0,2,3, B2,0,0,0,5,2
8316.328848,9.6e-05,0.0035301,1.2239220582232185e-26,709.608185,13,15,6,7, A2,1,3,0,3,3, A1,0,0,0,2,6
8316.865897,8.7e-05,0.0038311,1.1318961265816004e-27,982.911525,17,17,8,8, A2,0,3,1,2,7, A1,0,0,0,2,6
8318.270691,6.6e-05,3.8449e-06,6.404422305437208e-28,285.219348,9,7,4,3, A1,0,3,1,1,4, A2,0,0,0,3,1
8319.076004,6.6e-05,9.1518e-07,4.761236429759123e-30,742.076208,27,33,4,5, B1,2,1,0,2,3, B2,0,0,0,5,0
8319.321313,7.7e-05,0.0011751,7.284104368315009e-28,1006.115721,45,51,7,8, B1,2,1,0,0,7, B2,0,0,0,3,6
8319.397164,0.000119,2.7571e-06,4.9947954918852164e-30,757.78015,11,13,5,6, A2,2,1,0,1,5, A1,0,0,0,4,2
8319.964924,4.7e-05,4.3837e-06,1.012351401714949e-27,382.516901,33,27,5,4, B1,0,3,1,1,5, B2,0,0,0,3,2
8319.969162,0.000185,0.0026768,2.984086185748287e-28,1080.385289,17,19,8,9, A2,1,3,0,3,5, A1,0,0,0,2,8
8320.184664,7.4e-05,0.035178,1.3572213162924728e-23,142.278494,5,7,2,3, A1,0,3,1,1,2, A2,0,0,0,1,3
8320.589734,5.4e-05,0.031177,1.0410097986137956e-23,300.362286,21,27,3,4, B2,0,3,1,2,2, B1,0,0,0,2,3
8320.678945,5.1e-05,0.042149,8.147452232138197e-27,1122.708302,45,51,7,8, B2,0,3,1,4,4, B1,0,0,0,4,5
8321.116842,0.000399,0.014784,1.4804863298148606e-30,1693.649942,7,5,3,2, A1,1,4,0,2,2, A2,0,1,0,1,1
8321.555467,7e-05,0.008248,8.187005510307159e-28,1201.921026,51,57,8,9, B2,1,1,1,0,8, B1,0,0,0,2,7
8321.689678,0.000137,0.10375,4.423987590497327e-30,1998.994771,63,69,10,11, B1,2,1,0,4,7, B2,0,0,0,5,6
8322.477758,3.8e-05,0.015086,1.6255370343037028e-28,1411.611293,45,51,7,8, B2,1,1,1,4,4, B1,0,0,0,6,3
8323.293108,0.000104,0.0052643,5.0457968964942686e-24,0.0,3,1,1,0, A2,1,3,0,1,1, A1,0,0,0,0,0
8323.479323,7.1e-05,0.023128,2.971112114489113e-29,1538.148739,19,21,9,10, A1,1,1,1,1,8, A2,0,0,0,3,7
8324.005717,6.2e-05,0.0057258,9.795014366892565e-24,136.761674,21,21,3,3, B2,1,3,0,1,2, B1,0,0,0,0,3
8324.297147,5.8e-05,1.043e-06,6.8413390153177e-30,782.409821,51,45,8,7, B2,0,3,1,0,8, B1,0,0,0,2,5
8325.090764,5.9e-05,0.079435,2.0917700680653266e-29,1731.896456,27,21,4,3, B2,0,4,1,0,4, B1,0,1,0,0,3
8325.418966,4.4e-05,0.018148,3.9192876103167305e-29,1474.980198,17,19,8,9, A1,1,1,1,3,6, A2,0,0,0,5,5
8325.666854,5.2e-05,0.015167,5.441720917183174e-29,1411.64175,15,17,7,8, A2,1,1,1,4,3, A1,0,0,0,6,2
8325.674728,6.4e-05,0.0032276,1.356403795581185e-25,552.911386,33,39,5,6, B2,1,3,0,3,2, B1,0,0,0,2,5
8325.780236,6.2e-05,0.04635,5.361904684087582e-30,1899.007489,63,69,10,11, B2,1,1,1,2,8, B1,0,0,0,4,7
8325.865747,6.2e-05,0.00032625,5.683246615680171e-25,134.901644,21,15,3,2, B2,1,3,0,1,2, B1,0,0,0,2,1
8327.19966,0.000103,0.034432,6.852375258338591e-30,1724.704668,19,21,9,10, A1,0,3,1,5,4, A2,0,0,0,5,5
8327.39315,9.4e-05,0.041135,1.955378857407474e-23,70.090809,3,5,1,2, A2,0,3,1,0,1, A1,0,0,0,0,2
8327.992982,6.6e-05,0.0033072,6.056591431729914e-25,275.497057,9,9,4,4, A1,0,3,1,1,4, A2,0,0,0,1,3
8328.65277,0.000151,0.0025736,4.965278500721735e-28,1122.708302,45,51,7,8, B2,2,1,0,1,6, B1,0,0,0,4,5
8330.106231,6.9e-05,0.0024195,7.323976619973664e-24,79.496382,21,15,3,2, B1,1,3,0,0,3, B2,0,0,0,1,2
8330.611682,8.3e-05,0.00086737,1.0255785389116495e-26,586.479185,13,15,6,7, A1,1,3,0,2,4, A2,0,0,0,1,7
8330.629921,0.00023,1.0525e-05,8.241492971741694e-30,1006.115721,57,51,9,8, B1,0,5,0,4,5, B2,0,0,0,3,6
8330.671536,0.000229,4.5994e-05,2.5051114733513013e-30,1282.918767,63,57,10,9, B1,1,3,0,2,9, B2,0,0,0,3,6
8330.776952,0.000147,0.0072887,7.032230910533048e-29,1446.127886,57,63,9,10, B1,1,3,0,4,5, B2,0,0,0,3,8
8330.91153,7.5e-05,0.081519,6.623835323288084e-30,1739.483705,9,7,4,3, A1,0,4,1,1,4, A2,0,1,0,1,3
8331.134959,0.000291,0.0017051,7.548608003390353e-29,1293.633702,57,63,9,10, B2,1,3,0,3,6, B1,0,0,0,2,9
8332.190912,0.000141,0.032877,1.2149559201487705e-23,95.175936,3,5,1,2, A1,0,3,1,1,0, A2,0,0,0,1,1
8332.653071,0.000463,4.0839e-06,9.130765595272073e-28,275.497057,11,9,5,4, A1,0,5,0,4,2, A2,0,0,0,1,3
8333.336115,5.6e-05,0.0258,2.123479183492579e-28,1340.884504,17,19,8,9, A2,1,1,1,2,7, A1,0,0,0,4,6
8333.527511,9.7e-05,1.3597e-06,8.615866036072253e-30,742.076208,33,33,5,5, B1,2,1,0,0,5, B2,0,0,0,5,0
8334.243635,0.0001,0.075202,4.7585099900489e-29,1718.718416,57,63,9,10, B1,0,3,1,5,5, B2,0,0,0,5,6
8334.845194,7.2e-05,5.0177e-05,2.4924552344410093e-26,285.418579,27,21,4,3, B1,1,3,0,2,3, B2,0,0,0,3,0
8335.165888,7.5e-05,0.066571,6.644040540287203e-30,1693.649942,7,5,3,2, A1,0,4,1,1,2, A2,0,1,0,1,1
8335.23724,4.3e-05,0.03056,1.6288223628530824e-24,508.812049,27,33,4,5, B1,0,3,1,3,1, B2,0,0,0,3,2
8335.283593,6.9e-05,3.5342e-06,6.105292773265281e-30,742.072987,9,11,4,5, A1,2,1,0,2,2, A2,0,0,0,5,1
8335.506745,0.000165,0.011109,1.9466072893398186e-30,1772.413219,27,21,4,3, B1,1,4,0,2,3, B2,0,1,0,1,2
8337.539262,0.000439,2.9501e-05,4.0181594774006736e-28,586.479185,15,15,7,7, A1,0,5,0,4,4, A2,0,0,0,1,7
8337.639699,4.3e-05,3.7159e-05,1.9246031045869726e-28,742.076208,27,33,4,5, B1,1,1,1,1,3, B2,0,0,0,5,0
8338.865703,0.000135,0.024113,1.382248236664946e-23,212.156362,15,21,2,3, B2,0,3,1,2,0, B1,0,0,0,2,1
8339.273307,5.4e-05,0.031263,5.824094822634387e-25,503.968096,9,11,4,5, A1,0,3,1,3,2, A2,0,0,0,3,3
8339.661514,7.9e-05,0.00073599,1.0409539816494496e-30,1538.148739,21,21,10,10, A1,1,1,1,1,10, A2,0,0,0,3,7
8340.262422,5.7e-05,0.0043064,1.6205210175172135e-23,23.794352,15,9,2,1, B2,1,3,0,1,2, B1,0,0,0,0,1
8340.577123,0.000391,0.0001668,3.429484893719768e-28,885.600147,45,51,7,8, B2,0,5,0,5,2, B1,0,0,0,2,7
8340.93166,6e-05,0.0023731,1.0620657563467135e-25,416.208744,9,11,4,5, A2,1,3,0,3,1, A1,0,0,0,2,4
8341.184018,4e-05,0.0042325,2.4396967755816255e-26,782.409821,45,45,7,7, B2,0,3,1,2,6, B1,0,0,0,2,5
8341.241419,0.000207,0.0064221,1.8330940112271379e-28,1216.231116,17,19,8,9, A1,1,3,0,4,4, A2,0,0,0,3,7
8341.355499,0.000184,0.0070891,2.501482675091193e-30,1677.061219,21,15,3,2, B1,1,4,0,2,1, B2,0,1,0,1,2
8341.688053,0.000214,0.032354,4.185676970451856e-23,79.496382,9,15,1,2, B1,0,3,1,1,1, B2,0,0,0,1,2
8341.844034,0.0001,0.0043286,1.3476596713646372e-24,222.052782,9,9,4,4, A2,1,3,0,1,3, A1,0,0,0,0,4
8342.063893,4.5e-05,2.7621e-06,2.2092270387911587e-28,488.107694,33,27,5,4, B2,0,3,1,2,4, B1,0,0,0,4,1
8342.413367,0.0005,0.00046947,5.205510253734489e-29,1080.385289,17,19,8,9, A2,0,5,0,5,3, A1,0,0,0,2,8
8342.582549,0.000222,0.023707,1.386394997749077e-29,1616.452339,19,21,9,10, A2,2,1,0,3,7, A1,0,0,0,4,6
8342.882846,0.000302,0.0012228,3.1678744477618148e-28,982.911525,15,17,7,8, A2,2,1,0,1,7, A1,0,0,0,2,6
8342.910139,4.3e-05,0.039938,4.508152162914359e-26,931.236948,39,45,6,7, B2,0,3,1,4,2, B1,0,0,0,4,3
8343.204721,8.6e-05,0.084,3.816617688551829e-30,1817.451157,11,9,5,4, A2,0,4,1,0,5, A1,0,1,0,0,4
8343.663175,9.4e-05,0.024446,4.9468396309686155e-24,206.30143,5,7,2,3, A2,0,3,1,2,1, A1,0,0,0,2,2
8343.892346,0.000455,7.9339e-06,5.4785710894575066e-27,142.278494,9,7,4,3, A1,0,5,0,4,0, A2,0,0,0,1,3
8344.688494,0.00504,0.00085808,1.3804934000149084e-30,1525.134907,21,23,10,11, A2,0,5,0,5,5, A1,0,0,0,2,10
8344.753779,0.000503,5.5261e-05,1.902925333072331e-28,709.608185,13,15,6,7, A2,0,5,0,5,1, A1,0,0,0,2,6
8344.866501,8.3e-05,0.0012454,1.1813486988695005e-25,315.779543,7,9,3,4, A2,1,3,0,3,1, A1,0,0,0,2,2
8345.467378,0.000103,0.0048687,2.139080909039208e-28,1282.918767,51,57,8,9, B1,2,1,0,2,7, B2,0,0,0,3,6
8345.881779,6.3e-05,0.040077,1.5603939087353372e-26,927.743868,13,15,6,7, A2,0,3,1,4,3, A1,0,0,0,4,4
8345.897059,0.00012,0.0051644,1.5344189448918578e-30,1813.222656,69,69,11,11, B1,0,3,1,3,9, B2,0,0,0,3,8
8347.460736,5.3e-05,0.083153,1.086344277716085e-29,1821.596591,33,27,5,4, B1,0,4,1,1,5, B2,0,1,0,1,4
8347.56141,0.000284,0.0010456,1.578305884295463e-30,1631.382967,57,57,9,9, B2,1,3,0,5,4, B1,0,0,0,6,3
8347.87621,6.5e-05,7.2133e-05,1.1930070347161029e-26,285.219348,9,7,4,3, A1,1,3,0,2,2, A2,0,0,0,3,1
8348.191256,0.00025,3.024e-05,5.061817421763825e-30,1050.157545,19,17,9,8, A1,1,3,0,2,8, A2,0,0,0,3,5
8349.742117,5.5e-05,0.0041461,4.8898165539235836e-24,173.365812,21,21,3,3, B1,0,3,1,1,3, B2,0,0,0,1,2
8349.917897,6e-05,5.0334e-06,1.5392032060060603e-30,1045.057796,33,39,5,6, B2,0,1,2,1,4, B1,0,0,0,6,1
8349.983455,6.2e-05,0.088939,1.7603452649772393e-29,1724.704668,19,21,9,10, A1,1,1,1,3,6, A2,0,0,0,5,5
8350.056982,0.000325,0.062419,4.686705414816701e-23,23.794352,3,9,0,1, B2,0,3,1,0,0, B1,0,0,0,0,1
8350.248364,6.5e-05,1.0258e-05,5.897407484342108e-30,888.632617,13,13,6,6, A1,1,1,1,1,6, A2,0,0,0,5,1
8350.650885,7.3e-05,9.659e-07,1.1144293600451105e-29,602.773495,15,13,7,6, A2,0,3,1,0,7, A1,0,0,0,2,4
8351.120307,8.4e-05,0.010435,2.2732450700491737e-28,1216.189681,13,15,6,7, A2,1,1,1,4,3, A1,0,0,0,6,2
8351.173109,0.000238,0.00081113,3.2781422125201966e-30,1411.64175,17,17,8,8, A2,1,3,0,5,3, A1,0,0,0,6,2
8351.237511,6.9e-05,4.7443e-05,3.577094907639426e-27,383.842522,11,9,5,4, A1,1,3,0,2,4, A2,0,0,0,3,1
8351.328244,9.4e-05,0.00028251,2.5875782805296658e-30,1340.884504,19,19,9,9, A2,1,1,1,0,9, A1,0,0,0,4,6
8351.581855,5.9e-05,0.0002019,5.074462255690364e-30,1216.189681,15,15,7,7, A2,2,1,0,3,5, A1,0,0,0,6,2
8351.657137,6.2e-05,0.0034017,9.312644257045448e-27,842.356519,39,45,6,7, B1,1,3,0,4,3, B2,0,0,0,3,4
8352.013623,3.7e-05,0.010459,6.8336424180990515e-28,1216.194305,39,45,6,7, B2,1,1,1,4,2, B1,0,0,0,6,1
8352.182336,0.000352,0.0011994,5.283107762119428e-29,1293.633702,57,63,9,10, B2,0,5,0,5,4, B1,0,0,0,2,9
8352.386449,9.3e-05,0.0028259,1.9473929463155297e-24,142.278494,9,7,4,3, A1,1,3,0,0,4, A2,0,0,0,1,3
8353.392845,9.9e-05,0.00072308,8.764885581042607e-30,1411.611293,51,51,8,8, B2,1,3,0,5,4, B1,0,0,0,6,3
8353.767743,6.1e-05,0.0007343,6.183968311950863e-27,744.162658,45,51,7,8, B1,1,3,0,2,5, B2,0,0,0,1,8
8353.796581,0.000108,3.0304e-05,6.586306023121135e-30,1122.708302,51,51,8,8, B2,2,1,0,1,8, B1,0,0,0,4,5
8354.013436,0.000642,1.2563e-05,5.243861223786763e-28,552.911386,33,39,5,6, B2,0,5,0,5,0, B1,0,0,0,2,5
8354.24364,0.00011,0.0005777,4.352917897599277e-29,1216.194305,45,45,7,7, B2,1,3,0,5,2, B1,0,0,0,6,1
8354.516038,8.5e-05,0.0039182,4.317758448908527e-24,70.090809,7,5,3,2, A2,1,3,0,1,3, A1,0,0,0,0,2
8354.718467,0.000242,8.6777e-06,1.982966864752045e-27,399.457514,39,33,6,5, B1,0,5,0,4,3, B2,0,0,0,1,4
8354.932247,2.7e-05,4.6013e-05,1.6609030283222062e-29,1045.057796,39,39,6,6, B2,1,1,1,2,4, B1,0,0,0,6,1
8355.583051,3.4e-05,3.3692e-05,1.2159700089048693e-29,1045.057796,39,39,6,6, B2,0,6,0,1,6, B1,0,0,0,6,1
8356.134384,4.1e-05,0.029489,1.8531352076964569e-28,1477.297167,51,57,8,9, B1,0,3,1,5,3, B2,0,0,0,5,4
